"ID","text"
"Travel10639","@USAirways Hey, my bag was damaged flying with you yesterday. What can I do?"
"Travel10640","@USAirways landed at Phoenix, but we had to board a flight quickly to Vegas so no time at the airport. What now?"
"Travel10641","@USAirways I left something on a recent flight today. Who do I contact to retrieve it please? Thanks!"
"Travel10642","@USAirways @AmericanAir flight 849's four subsequent delays destroyed my travel plans this evening. Looking to resolve this matter."
"Travel10643","@USAirways I did at 7 pm! Still no bag.."
"Travel10644","@USAirways Just spoke with a representative. Moved my flight earlier. Thank you so much for the follow up."
"Travel10645","@USAirways Congrats, you've just lost a customer for good. When I made a United weather change, free/5 min. You guys 2 hrs on hold &amp; $25."
"Travel10646","@USAirways So when was I supposed to call the Internet Desk? Especially since my reservation told me to directly call the main 1-800 number?"
"Travel10647","@USAirways Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic"
"Travel10648","@USAirways I've been on hold for 75 minutes waiting to talk to someone about my flight tomorrow. Is there another number to call?"
"Travel10649","@USAirways ...YOU ARE DESPICABLE! The flight plan was lost! Now we've been sitting on the tarmac for an hour! Its a 45 min flight!"
"Travel10650","@USAirways hey guys just want to say I had the best flight ever! Thank you so much. I fell asleep and actually had a wet dream."
"Travel10651","@USAirways Can you help me update KTN on the profile?  Ticket book via AA &amp; that info didn't get pass on.  I've been on hold forever"
"Travel10652","@USAirways so you're not honoring miles with @united that were traveled last year?"
"Travel10653","@USAirways you need to check information regarding hotels, shuttles, re routing flights, delayed flights"
"Travel10654","@USAirways I was eventually given a flight to Memphis but only after I was taken off my original flight bc I was checked in as my father"
"Travel10655","@USAirways How the heck does one get the Internet desk to authorize a waiver? Would that involved being on hold for another hour?"
"Travel10656","@USAirways so am I supposed to discuss this matter with a computer? #BadCustomerService #Airlines #DividendRewards"
"Travel10657","@USAirways &gt;250k miles on usair.  Last four flights not good. Other airlines much improved. Billing issues, seats, legroom, in air service."
"Travel10658","@USAirways It says to call. Before connecting, get song, dance about weather. Weather bad 3 days? Called for 2 days before. #wasteoftime"
"Travel10659","@USAirways REALLY? Tried that already-got message not available to do. Next idea?"
"Travel10660","@USAirways I'm glad you're sorry that I'm homeless for the night. Makes me feel secure."
"Travel10661","@USAirways but in the meantime I'll be sleeping on a park bench on dadeland st.  Thanks guys!"
"Travel10662","@USAirways ah, and I was only given one shuttle voucher, so if I do ever get back to the airport you'll be getting the bill"
"Travel10663","@USAirways wonder if this misery is considered a damage in a breach of contract lawsuit #lawyerup"
"Travel10664","@USAirways but wait! They are booked, along with all other hotels nearby. I was sent anyway, to the hotel managers disbelief."
"Travel10665","@USAirways but don't worry! They found a hotel, it's only 45min away. I got there around 11:30pm, no problem."
"Travel10666","@USAirways at which point in told they have sold my voucher because I wasn't fast enough"
"Travel10667","@USAirways the kind gentleman at the gate tells me to ""go left"" to get my hotel voucher at the ticket gate. Took about 20min to get there"
"Travel10668","@USAirways I have a story for you. It starts with a two hour delayed flight that makes me miss my connection in Miami."
"Travel10669","@USAirways No worries I was able to read @stephenrodrick entire book while holding. #TheMagicalStranger"
"Travel10670","@USAirways -doing best??? Think not. Lousy way to run an airline. Why no online way to connect? You be on hold for 2hrs &amp; then zip"
"Travel10671","@USAirways flight scheduled for 730pm...told at 150am that flight is Cancelled Flightled after sitting on cold plane for 2 hours."
"Travel10672","@USAirways refuses to compensate passengers when inconvenienced and wouldn't even rebook me on another airline. #disappointed"
"Travel10673","@USAirways Can you tell me why I waited 90 mins and then was charged the $25 phone change fee even tho I wasn't allow to make change online?"
"Travel10674","@USAirways @stephenrodrick Your team needs to build capacity"
"Travel10675","@USAirways I will write CR. Not sure what good it'll do as the customer service I experienced was horrible."
"Travel10676","@USAirways -1st x told no travel advisory-now TWO hrs on hold &amp; disconnected. Fl from BHM to Charlotte to PHL won't go-HELP!!!"
"Travel10677","@USAirways Made about 30 calls to USAir today to merge of AAdvantage, Dividend Miles. Each time, says call back Late Flightr. #30timesenough"
"Travel10678","@USAirways fuck you."
"Travel10679","@USAirways I'm dumping this dividend miles card and forgetting your airline exists #ridiculous #theworstairlineever"
"Travel10680","@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my miles😡. #wasteoftime #theworst"
"Travel10681","@USAirways worst customer service I've ever experienced. I'll never fly your airline ever again. I have to pay to sleep in Philly. Fuck you."
"Travel10682","@USAirways Ever sit on hold and just lose track of time? http://t.co/Yqhk8LJaBN"
"Travel10683","@USAirways us air should be ashamed of this service - on hold for hours? No help from any representative just to reschedule due to weather ?"
"Travel10684","@usairways now on hold for an hour. So frustrating, I suspect you have more operators come in on days like this w/inclement weather?"
"Travel10685","@USAirways - the worst! Hold time crazy, agents horrible, no accountability! #USAIRsucks"
"Travel10686","@USAirways Kudos to Robin at @PHXSkyHarbor Lost/Found for reuniting me w/ my iPad. She was delightful to work with!"
"Travel10687","@USAirways Website won't let me change online even though airline issued travel advisory, now on hold for 50 minutes. Help."
"Travel10688","@USAirways  you were always my go to. What happened?  Airbus over Boeing, and now no customer service?"
"Travel10689","@USAirways trying to change flight because of airline travel advisory. on hold for 45 mins. Help!"
"Travel10690","@USAirways Can you help me add a AAdvantage number and known traveler number to a reservation?"
"Travel10691","@USAirways would be less annoying if road conditions weren't getting worse with every min U keep passengers captive for no good reason."
"Travel10692","@USAirways experience exceptional service from Cherry at #DenverAirport.  #GreatService. #professionalism"
"Travel10693","@USAirways literally the worst flying experience of my life, and I have flown a lot"
"Travel10694","@usairways I purchased a $49 upgrade on a flight 2 weeks ago and you gave it to someone else but I have not received a refund. Is this SOP?"
"Travel10695","@USAirways figure it out, have had 2 Cancelled Flightled flights in the past week. Now coming home 2 hour delay, and cart that pulls plane just broke"
"Travel10696","@USAirways 45 minutes on hold no help"
"Travel10697","@USAirways transferred 4x pleeeeeeeease help!"
"Travel10698","@USAirways me too!"
"Travel10699","@USAirways flight #3797 treatment of passengers has been atrocious - over 2 hours delay only to now deplane and given no direction"
"Travel10700","@USAirways I have corporate-paid travel in April. Is it possible to purchase an upgrade to first class now?"
"Travel10701","@USAirways you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided"
"Travel10702","@USAirways only sympathy she offered was holding a reservation until Monday night. That's pretty awesome if you ask me..."
"Travel10703","@USAirways express my disappointment in your reservation department and the treatment of a Sailor dealing with a death in the family"
"Travel10704","@USAirways that's who I spoke to already. We've already booked another flight w/someone else. Thanks for your concern. Just wanted to"
"Travel10705","@USAirways talked to Supervisor Jeanine and she couldn't help me. 45 minutes of talking to her and nothing."
"Travel10706","@USAirways i thought @united was the worst airline but nah. You guys are far worse. Is @Delta the only decent airline out there?"
"Travel10707","@USAirways @keithlaw  I flew US Air for the first time yesterday, got propositioned by the flight attendant....true story!  #Creditcardsales"
"Travel10708","@USAirways 13 years of Naval Service and I run the travel department for all my commands..."
"Travel10709","@USAirways US Airways website. So you double charge people when they book flights now? Apparently you have but I've never been booked twice"
"Travel10710","@USAirways Already tried. How about Conf # via DM"
"Travel10711","@USAirways new slogan should be ""if you don't want to arrive on time, pick us"""
"Travel10712","@USAirways you have to be crazy! Treated my mom very poorly. Not happy! #usairwaysfail"
"Travel10713","@USAirways they weren't able to without reFlight Booking Problems and recharging the amount plus $25 fee for help over phone. Spoke to 2 agents &amp; Jeanine"
"Travel10714","@USAirways I will send an email with details Late Flightr. Thank you for responding."
"Travel10715","@USAirways This is the last time I use your airline. I promise that!"
"Travel10716","@USAirways @AmericanAir did I mention I'm a silver preferred member and fly every week (not always with you), and not even a meal voucher?"
